Period,Country,Number,Name,Ratio
202409,IT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.018487268689481466
202409,LI,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.0029618315836358196
202409,LT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.00607321417321101
202409,LU,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.010117503689095276
202409,LV,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.010031242781446343
202409,MT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.023180735468447126
202409,NL,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.014503097754291391
202409,NO,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.00978281911692399
202409,PL,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.014348296981779989
202409,PT,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.022479044811828365
202409,RO,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.015353151249940928
202409,SE,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.004782757525954276
202409,SI,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.010953667083402388
202409,SK,AQT_42.2,Forbearance ratio - Loans and advances (gross amount) (FBL),0.014458250185004129
202409,AT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.9998038299722432
202409,BE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.0077762123621545
202409,BG,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7791625459305226
202409,CY,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.48754832375128426
202409,CZ,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.854038608139062
202409,DE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.1503781601026555
202409,DK,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,3.1168653778163256
202409,EE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.0099763896960805
202409,ES,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.9854292378366087
202409,EU,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.066028149389842
202409,FI,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.6545252566665616
202409,FR,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.0479270351810717
202409,GR,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.5884580043124578
202409,HR,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.6737823693659495
202409,HU,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7964612495986438
202409,IE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7182381443513199
202409,IS,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.681718941303024
202409,IT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.8971927854178886
202409,LI,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.691716599836466
202409,LT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.435487746068687
202409,LU,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.5306121183088874
202409,LV,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7445917578534786
202409,MT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.5995782612579326
202409,NL,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.10700517351141
202409,NO,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.6344953390431003
202409,PL,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7269599325728301
202409,PT,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.6968297544623899
202409,RO,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.63165693172385
202409,SE,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.729313509302499
202409,SI,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,0.7166949248654257
202409,SK,FND_32,Loans and advances-to-deposits ratio for households and non-financial corporations,1.1106708129592073
202409,AT,FND_33,Asset encumbrance ratio,0.1735137531326772
202409,BE,FND_33,Asset encumbrance ratio,0.10480439586785166
202409,BG,FND_33,Asset encumbrance ratio,0.02297840574862197
202409,CY,FND_33,Asset encumbrance ratio,0.07412000676355829
202409,CZ,FND_33,Asset encumbrance ratio,0.13060898377878075
202409,DE,FND_33,Asset encumbrance ratio,0.30370752804156564
202409,DK,FND_33,Asset encumbrance ratio,0.5063549313061467
202409,EE,FND_33,Asset encumbrance ratio,0.03163390857533816
202409,ES,FND_33,Asset encumbrance ratio,0.19117234400327168
202409,EU,FND_33,Asset encumbrance ratio,0.2424805902285219
202409,FI,FND_33,Asset encumbrance ratio,0.2910315099099325
202409,FR,FND_33,Asset encumbrance ratio,0.2773591785978088
202409,GR,FND_33,Asset encumbrance ratio,0.09821562196246657
202409,HR,FND_33,Asset encumbrance ratio,0.015081027146283923
202409,HU,FND_33,Asset encumbrance ratio,0.10324195177092782
202409,IE,FND_33,Asset encumbrance ratio,0.19095734676780698
202409,IS,FND_33,Asset encumbrance ratio,0.2065929287045045
202409,IT,FND_33,Asset encumbrance ratio,0.21572357953545337
202409,LI,FND_33,Asset encumbrance ratio,0.04943026185938703
202409,LT,FND_33,Asset encumbrance ratio,0.0021573387686507363
202409,LU,FND_33,Asset encumbrance ratio,0.07837849159983316
202409,LV,FND_33,Asset encumbrance ratio,0.00865567437744585
202409,MT,FND_33,Asset encumbrance ratio,0.05840759529138582
202409,NL,FND_33,Asset encumbrance ratio,0.16333284848934412
202409,NO,FND_33,Asset encumbrance ratio,0.18886150720862993
202409,PL,FND_33,Asset encumbrance ratio,0.0323172026317333
202409,PT,FND_33,Asset encumbrance ratio,0.07960723134794713
202409,RO,FND_33,Asset encumbrance ratio,0.017062093499699414
202409,SE,FND_33,Asset encumbrance ratio,0.21122053193684046
202409,SI,FND_33,Asset encumbrance ratio,0.03186530266525525
202409,SK,FND_33,Asset encumbrance ratio,0.15660414473265652
202409,AT,LIQ_17,Liquidity coverage ratio,1.6829807719407959
202409,BE,LIQ_17,Liquidity coverage ratio,1.8399876347537185
202409,BG,LIQ_17,Liquidity coverage ratio,2.2538509060828424
202409,CY,LIQ_17,Liquidity coverage ratio,3.384331362208053
202409,CZ,LIQ_17,Liquidity coverage ratio,1.7348058925368324
202409,DE,LIQ_17,Liquidity coverage ratio,1.4798876441154456
202409,DK,LIQ_17,Liquidity coverage ratio,1.9897290259285765
202409,EE,LIQ_17,Liquidity coverage ratio,2.03619848911906
202409,ES,LIQ_17,Liquidity coverage ratio,1.7151793645186133
202409,EU,LIQ_17,Liquidity coverage ratio,1.616195453402167
202409,FI,LIQ_17,Liquidity coverage ratio,1.7216079799493023
202409,FR,LIQ_17,Liquidity coverage ratio,1.4653641263540822
202409,GR,LIQ_17,Liquidity coverage ratio,2.177696126791269
202409,HR,LIQ_17,Liquidity coverage ratio,2.2520665936508117
202409,HU,LIQ_17,Liquidity coverage ratio,2.0406164145451955
202409,IE,LIQ_17,Liquidity coverage ratio,1.7294277905166022
202409,IS,LIQ_17,Liquidity coverage ratio,2.1530924425547306
202409,IT,LIQ_17,Liquidity coverage ratio,1.707091357517247
202409,LI,LIQ_17,Liquidity coverage ratio,1.8922457392475114
202409,LT,LIQ_17,Liquidity coverage ratio,3.7273374897744347
202409,LU,LIQ_17,Liquidity coverage ratio,1.6055882630953036
202409,LV,LIQ_17,Liquidity coverage ratio,1.6697829237272477
202409,MT,LIQ_17,Liquidity coverage ratio,3.750042431107913
202409,NL,LIQ_17,Liquidity coverage ratio,1.4875453533679726
202409,NO,LIQ_17,Liquidity coverage ratio,1.3004850337286962
202409,PL,LIQ_17,Liquidity coverage ratio,2.403810910938372
202409,PT,LIQ_17,Liquidity coverage ratio,2.608044573571906
202409,RO,LIQ_17,Liquidity coverage ratio,2.7944417909097696
202409,SE,LIQ_17,Liquidity coverage ratio,1.585950992773162
202409,SI,LIQ_17,Liquidity coverage ratio,2.7395751333431253
202409,SK,LIQ_17,Liquidity coverage ratio,1.7122305282990402
202409,AT,LIQ_20,Net Stable Funding Ratio,1.3999974375039395
202409,BE,LIQ_20,Net Stable Funding Ratio,1.3174056939313605
202409,BG,LIQ_20,Net Stable Funding Ratio,1.6467404725995105
202409,CY,LIQ_20,Net Stable Funding Ratio,1.8325619307301948
202409,CZ,LIQ_20,Net Stable Funding Ratio,1.5851313595760466
202409,DE,LIQ_20,Net Stable Funding Ratio,1.2372409542880456
202409,DK,LIQ_20,Net Stable Funding Ratio,1.269195562808621
202409,EE,LIQ_20,Net Stable Funding Ratio,1.4576203659933946
202409,ES,LIQ_20,Net Stable Funding Ratio,1.3279626438160315
202409,EU,LIQ_20,Net Stable Funding Ratio,1.27163342214169
202409,FI,LIQ_20,Net Stable Funding Ratio,1.244412472444518
202409,FR,LIQ_20,Net Stable Funding Ratio,1.1536355151469597
202409,GR,LIQ_20,Net Stable Funding Ratio,1.3959045284500098
202409,HR,LIQ_20,Net Stable Funding Ratio,1.7419335322371958
202409,HU,LIQ_20,Net Stable Funding Ratio,1.488283627470104
202409,IE,LIQ_20,Net Stable Funding Ratio,1.522019913680984
202409,IS,LIQ_20,Net Stable Funding Ratio,1.2175082845633853
202409,IT,LIQ_20,Net Stable Funding Ratio,1.3201616145457307
202409,LI,LIQ_20,Net Stable Funding Ratio,1.6233675756774566
202409,LT,LIQ_20,Net Stable Funding Ratio,2.0005492633821627
202409,LU,LIQ_20,Net Stable Funding Ratio,1.2627739408316925
202409,LV,LIQ_20,Net Stable Funding Ratio,1.2507443490279078
202409,MT,LIQ_20,Net Stable Funding Ratio,1.7801272652916478
202409,NL,LIQ_20,Net Stable Funding Ratio,1.3557103057595905
202409,NO,LIQ_20,Net Stable Funding Ratio,1.1611592661418766
202409,PL,LIQ_20,Net Stable Funding Ratio,1.5978688133868526
202409,PT,LIQ_20,Net Stable Funding Ratio,1.5687702454416872
202409,RO,LIQ_20,Net Stable Funding Ratio,2.113913471209212
202409,SE,LIQ_20,Net Stable Funding Ratio,1.2285301760177836
202409,SI,LIQ_20,Net Stable Funding Ratio,1.690951120484727
202409,SK,LIQ_20,Net Stable Funding Ratio,1.316220960470768
202409,AT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.13589170252418586
202409,BE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.12336486839975623
202409,BG,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.18312203178731884
202409,CY,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.2125817443131606
202409,CZ,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.15603547152790734
202409,DE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.061010825770876013
202409,DK,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.12538082332948572
202409,EE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.17385222713184062
202409,ES,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.1466808792384776
202409,EU,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.11017727712125133
202409,FI,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.14736126369080116
202409,FR,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.0686334372992356
202409,GR,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.14643496199056463
202409,HR,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.18432493709914097
202409,HU,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.22458415836118195
202409,IE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.13366563136339255
202409,IS,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.11413306823999037
202409,IT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.15653236015302027
202409,LI,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.060565925784687176
202409,LT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.19517804118250254
202409,LU,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.08939107239237103
202409,LV,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.19900934900868247
202409,MT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.13519004309586044
202409,NL,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.12276331532503768
202409,NO,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.1466680582071346
202409,PL,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.19045222914214194
202409,PT,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.17953662327700676
202409,RO,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.24029723511220397
202409,SE,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.1483448907944263
202409,SI,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.17778779147869167
202409,SK,PFT_21,"Return on equity (numerator annualised, denominator as average)",0.12137613959994666
202409,AT,PFT_23,Cost to income ratio,0.47524512917903805
202409,BE,PFT_23,Cost to income ratio,0.4853750627476869
202409,BG,PFT_23,Cost to income ratio,0.31727089278061144
202409,CY,PFT_23,Cost to income ratio,0.3580099911998282
202409,CZ,PFT_23,Cost to income ratio,0.4553976399256029
202409,DE,PFT_23,Cost to income ratio,0.5964283162922952
202409,DK,PFT_23,Cost to income ratio,0.4182144502527014
202409,EE,PFT_23,Cost to income ratio,0.3823733965120611
202409,ES,PFT_23,Cost to income ratio,0.4221717227938789
202409,EU,PFT_23,Cost to income ratio,0.5153764339099343
202409,FI,PFT_23,Cost to income ratio,0.4171404196813105
202409,FR,PFT_23,Cost to income ratio,0.6676366100840856
202409,GR,PFT_23,Cost to income ratio,0.3281196597243582
202409,HR,PFT_23,Cost to income ratio,0.37619937103758655
202409,HU,PFT_23,Cost to income ratio,0.47182733401407967
202409,IE,PFT_23,Cost to income ratio,0.45753736063886014
202409,IS,PFT_23,Cost to income ratio,0.3992844128693947
202409,IT,PFT_23,Cost to income ratio,0.4649191685096408
202409,LI,PFT_23,Cost to income ratio,0.7898564726080314
202409,LT,PFT_23,Cost to income ratio,0.4569330839559709
202409,LU,PFT_23,Cost to income ratio,0.5050318680282075
202409,LV,PFT_23,Cost to income ratio,0.38412723759267947
202409,MT,PFT_23,Cost to income ratio,0.464769733220427
202409,NL,PFT_23,Cost to income ratio,0.5043326421405102
202409,NO,PFT_23,Cost to income ratio,0.3639654654810849
202409,PL,PFT_23,Cost to income ratio,0.36053560730583584
202409,PT,PFT_23,Cost to income ratio,0.30548363978150456
202409,RO,PFT_23,Cost to income ratio,0.45458042110942787
202409,SE,PFT_23,Cost to income ratio,0.39381214120260716
202409,SI,PFT_23,Cost to income ratio,0.45984278611515234
202409,SK,PFT_23,Cost to income ratio,0.4021923164157055
202409,AT,PFT_24,Return on assets,0.012752099393594587
202409,BE,PFT_24,Return on assets,0.008809865515941026
202409,BG,PFT_24,Return on assets,0.022293036045219962
202409,CY,PFT_24,Return on assets,0.01971808031777544
202409,CZ,PFT_24,Return on assets,0.011023897019262978
202409,DE,PFT_24,Return on assets,0.003852419997685096
202409,DK,PFT_24,Return on assets,0.007119602431831291
202409,EE,PFT_24,Return on assets,0.019886104096542657
202409,ES,PFT_24,Return on assets,0.009458256502379322
202409,EU,PFT_24,Return on assets,0.007556422669776072
202409,FI,PFT_24,Return on assets,0.010070175910686274
202409,FR,PFT_24,Return on assets,0.004387449297377562
202409,GR,PFT_24,Return on assets,0.014897023315737057
202409,HR,PFT_24,Return on assets,0.021510591258094767
202409,HU,PFT_24,Return on assets,0.02501502790638883
202409,IE,PFT_24,Return on assets,0.014708662705982376
202409,IS,PFT_24,Return on assets,0.015937859313899804
202409,IT,PFT_24,Return on assets,0.013026078060785833
202409,LI,PFT_24,Return on assets,0.0058757338382790505
202409,LT,PFT_24,Return on assets,0.014202081895453078
202409,LU,PFT_24,Return on assets,0.008513066021508186
202409,LV,PFT_24,Return on assets,0.0230823688765343
202409,MT,PFT_24,Return on assets,0.010857280249460973
202409,NL,PFT_24,Return on assets,0.007697912576824968
202409,NO,PFT_24,Return on assets,0.012438585746370807
202409,PL,PFT_24,Return on assets,0.01943464997352295
202409,PT,PFT_24,Return on assets,0.016069573164493534
202409,RO,PFT_24,Return on assets,0.021806863193307057
202409,SE,PFT_24,Return on assets,0.009158609226209506
202409,SI,PFT_24,Return on assets,0.02145136717323781
202409,SK,PFT_24,Return on assets,0.010542662135783101
202409,AT,PFT_25,Net interest income to total net operating income,0.6823318975792644
202409,BE,PFT_25,Net interest income to total net operating income,0.6149698569115158
202409,BG,PFT_25,Net interest income to total net operating income,0.7020522694556844
202409,CY,PFT_25,Net interest income to total net operating income,0.80548936525518
202409,CZ,PFT_25,Net interest income to total net operating income,0.7072570242704165
202409,DE,PFT_25,Net interest income to total net operating income,0.5253553729078388
202409,DK,PFT_25,Net interest income to total net operating income,0.638810285867907
202409,EE,PFT_25,Net interest income to total net operating income,0.820767181699582
202409,ES,PFT_25,Net interest income to total net operating income,0.7544349229922661
202409,EU,PFT_25,Net interest income to total net operating income,0.6064478018907237
202409,FI,PFT_25,Net interest income to total net operating income,0.7005595392655212
202409,FR,PFT_25,Net interest income to total net operating income,0.4104595167978338
202409,GR,PFT_25,Net interest income to total net operating income,0.7825398861450988
202409,HR,PFT_25,Net interest income to total net operating income,0.7316895384621308
202409,HU,PFT_25,Net interest income to total net operating income,0.6742731885557421
202409,IE,PFT_25,Net interest income to total net operating income,0.7077699936845516
202409,IS,PFT_25,Net interest income to total net operating income,0.7372657133596919
202409,IT,PFT_25,Net interest income to total net operating income,0.5954661481010033
202409,LI,PFT_25,Net interest income to total net operating income,0.17321979537923038
202409,LT,PFT_25,Net interest income to total net operating income,0.9977670152663046
202409,LU,PFT_25,Net interest income to total net operating income,0.7370847166553468
202409,LV,PFT_25,Net interest income to total net operating income,0.8141547121046876
202409,MT,PFT_25,Net interest income to total net operating income,0.8381309463729038
202409,NL,PFT_25,Net interest income to total net operating income,0.6885326006926616
202409,NO,PFT_25,Net interest income to total net operating income,0.7722892096314972
202409,PL,PFT_25,Net interest income to total net operating income,0.7970789251877146
202409,PT,PFT_25,Net interest income to total net operating income,0.7771091702026277
202409,RO,PFT_25,Net interest income to total net operating income,0.7106519269184447
202409,SE,PFT_25,Net interest income to total net operating income,0.6956742987070852
202409,SI,PFT_25,Net interest income to total net operating income,0.7467432628161058
202409,SK,PFT_25,Net interest income to total net operating income,0.7047934048176258
202409,AT,PFT_26,Net fee and comission income to total net operating income,0.2858138352252999
202409,BE,PFT_26,Net fee and comission income to total net operating income,0.22385259594501175
202409,BG,PFT_26,Net fee and comission income to total net operating income,0.22406116473567192
202409,CY,PFT_26,Net fee and comission income to total net operating income,0.14374676743856382
202409,CZ,PFT_26,Net fee and comission income to total net operating income,0.23050230607340622
202409,DE,PFT_26,Net fee and comission income to total net operating income,0.3145042052696364
202409,DK,PFT_26,Net fee and comission income to total net operating income,0.1849998532213756
202409,EE,PFT_26,Net fee and comission income to total net operating income,0.13259541747250836
202409,ES,PFT_26,Net fee and comission income to total net operating income,0.2295134428079724
202409,EU,PFT_26,Net fee and comission income to total net operating income,0.2794367781173214
202409,FI,PFT_26,Net fee and comission income to total net operating income,0.2098018433768663
202409,FR,PFT_26,Net fee and comission income to total net operating income,0.36622293678312184
202409,GR,PFT_26,Net fee and comission income to total net operating income,0.17314065908485585
202409,HR,PFT_26,Net fee and comission income to total net operating income,0.22314558658952996
202409,HU,PFT_26,Net fee and comission income to total net operating income,0.2896666148455458
202409,IE,PFT_26,Net fee and comission income to total net operating income,0.17652022170898554
202409,IS,PFT_26,Net fee and comission income to total net operating income,0.18870442238896934
202409,IT,PFT_26,Net fee and comission income to total net operating income,0.3143347511432616
202409,LI,PFT_26,Net fee and comission income to total net operating income,0.583132516927097
202409,LT,PFT_26,Net fee and comission income to total net operating income,0.7479560791534579
202409,LU,PFT_26,Net fee and comission income to total net operating income,0.19822015270138404
202409,LV,PFT_26,Net fee and comission income to total net operating income,0.15183096438149088
202409,MT,PFT_26,Net fee and comission income to total net operating income,0.12690126118473619
202409,NL,PFT_26,Net fee and comission income to total net operating income,0.1677270694872147
202409,NO,PFT_26,Net fee and comission income to total net operating income,0.15168242597466536
202409,PL,PFT_26,Net fee and comission income to total net operating income,0.18725056072599583
202409,PT,PFT_26,Net fee and comission income to total net operating income,0.19858860675986026
202409,RO,PFT_26,Net fee and comission income to total net operating income,0.1784144484492557
202409,SE,PFT_26,Net fee and comission income to total net operating income,0.20693728458934205
202409,SI,PFT_26,Net fee and comission income to total net operating income,0.22185925776001403
202409,SK,PFT_26,Net fee and comission income to total net operating income,0.2638755177225094
202409,AT,PFT_29,Net trading income to total net operating income,0.04037448330216307
202409,BE,PFT_29,Net trading income to total net operating income,0.03056638835994948
202409,BG,PFT_29,Net trading income to total net operating income,0.037516769876301606
202409,CY,PFT_29,Net trading income to total net operating income,0.01488404495892985
202409,CZ,PFT_29,Net trading income to total net operating income,0.016572030970270026
202409,DE,PFT_29,Net trading income to total net operating income,0.10743595710589683
202409,DK,PFT_29,Net trading income to total net operating income,0.12230784577642868
202409,EE,PFT_29,Net trading income to total net operating income,0.02941862893461842
202409,ES,PFT_29,Net trading income to total net operating income,0.04073228149714429
202409,EU,PFT_29,Net trading income to total net operating income,0.07353201480469003
202409,FI,PFT_29,Net trading income to total net operating income,0.13148087899403538
202409,FR,PFT_29,Net trading income to total net operating income,0.11187874964964667
202409,GR,PFT_29,Net trading income to total net operating income,0.011458524106203039
202409,HR,PFT_29,Net trading income to total net operating income,0.018396935247161603
202409,HU,PFT_29,Net trading income to total net operating income,0.0291463878527445
202409,IE,PFT_29,Net trading income to total net operating income,0.030272428610867166
202409,IS,PFT_29,Net trading income to total net operating income,0.052817145411777656
202409,IT,PFT_29,Net trading income to total net operating income,0.036222758482822075
202409,LI,PFT_29,Net trading income to total net operating income,0.15081611813016663
202409,LT,PFT_29,Net trading income to total net operating income,0.03686407321946304
202409,LU,PFT_29,Net trading income to total net operating income,-0.03924568498054585
202409,LV,PFT_29,Net trading income to total net operating income,0.032661409832974456
202409,MT,PFT_29,Net trading income to total net operating income,0.01655112592890218
202409,NL,PFT_29,Net trading income to total net operating income,0.1139945451173184
202409,NO,PFT_29,Net trading income to total net operating income,0.056157406399899246
202409,PL,PFT_29,Net trading income to total net operating income,0.015143352062376308
202409,PT,PFT_29,Net trading income to total net operating income,0.0007860040547335282
202409,RO,PFT_29,Net trading income to total net operating income,0.022421682232610755
202409,SE,PFT_29,Net trading income to total net operating income,0.07290763744470727
202409,SI,PFT_29,Net trading income to total net operating income,0.014682611689377113
202409,SK,PFT_29,Net trading income to total net operating income,0.01747568656205989
202409,AT,PFT_41,Net interest margin,0.02292822758223606
202409,BE,PFT_41,Net interest margin,0.016355774630855035
202409,BG,PFT_41,Net interest margin,0.03121511942298669
202409,CY,PFT_41,Net interest margin,0.03457248582008242
202409,CZ,PFT_41,Net interest margin,0.017830770962778512
202409,DE,PFT_41,Net interest margin,0.01109662905854591
202409,DK,PFT_41,Net interest margin,0.011219912743384552
202409,EE,PFT_41,Net interest margin,0.036461353218582765
202409,ES,PFT_41,Net interest margin,0.028137756188811404
202409,EU,PFT_41,Net interest margin,0.01653499020377781
202409,FI,PFT_41,Net interest margin,0.016918669437857813
202409,FR,PFT_41,Net interest margin,0.008948526120806358
202409,GR,PFT_41,Net interest margin,0.03214220132171971
202409,HR,PFT_41,Net interest margin,0.030209683549668978
202409,HU,PFT_41,Net interest margin,0.04375797863558091
202409,IE,PFT_41,Net interest margin,0.027710122892195026
202409,IS,PFT_41,Net interest margin,0.030462818160662184
202409,IT,PFT_41,Net interest margin,0.02275984775907906
202409,LI,PFT_41,Net interest margin,0.007020671527410926
202409,LT,PFT_41,Net interest margin,0.03741407647090909
202409,LU,PFT_41,Net interest margin,0.017685410597626263
202409,LV,PFT_41,Net interest margin,0.03758186553847689
202409,MT,PFT_41,Net interest margin,0.02632782830527557
202409,NL,PFT_41,Net interest margin,0.01623115421382073
202409,NO,PFT_41,Net interest margin,0.021209085065719717
202409,PL,PFT_41,Net interest margin,0.04478033034118249
202409,PT,PFT_41,Net interest margin,0.03034676210403768
202409,RO,PFT_41,Net interest margin,0.03412758139565929
202409,SE,PFT_41,Net interest margin,0.014449829372941585
202409,SI,PFT_41,Net interest margin,0.03727733307526781
202409,SK,PFT_41,Net interest margin,0.022711202372255376
202409,AT,PFT_43,Cost of risk,0.004748303453152215
202409,BE,PFT_43,Cost of risk,0.001688662594850247
202409,BG,PFT_43,Cost of risk,0.006520454929509634
202409,CY,PFT_43,Cost of risk,0.003161941138616786
202409,CZ,PFT_43,Cost of risk,0.0014711944589505537
202409,DE,PFT_43,Cost of risk,0.0052873287171226096
202409,DK,PFT_43,Cost of risk,0.002428737966113768
202409,EE,PFT_43,Cost of risk,0.0004254177844338534
202409,ES,PFT_43,Cost of risk,0.010773943840427277
202409,EU,PFT_43,Cost of risk,0.00495717475345225
202409,FI,PFT_43,Cost of risk,0.001602151521570935
202409,FR,PFT_43,Cost of risk,0.005277055508810214
202409,GR,PFT_43,Cost of risk,0.004769916904387681
202409,HR,PFT_43,Cost of risk,0.0007149463509795619
202409,HU,PFT_43,Cost of risk,0.006959100589698519
202409,IE,PFT_43,Cost of risk,0.002240034865132753
202409,IS,PFT_43,Cost of risk,0.00296194474132666
202409,IT,PFT_43,Cost of risk,0.0031413745566741336
202409,LI,PFT_43,Cost of risk,-0.0004905360668243647
202409,LT,PFT_43,Cost of risk,0.0032197674928394955
202409,LU,PFT_43,Cost of risk,0.002854269654022766
202409,LV,PFT_43,Cost of risk,0.0005506842843259024
202409,MT,PFT_43,Cost of risk,0.004568777148045244
202409,NL,PFT_43,Cost of risk,0.0016413841627410364
202409,NO,PFT_43,Cost of risk,0.0012459203797179671
202409,PL,PFT_43,Cost of risk,0.006995959301271779
202409,PT,PFT_43,Cost of risk,0.0027795171816236567
202409,RO,PFT_43,Cost of risk,0.012859737717478767
202409,SE,PFT_43,Cost of risk,0.0006134788461039734
202409,SI,PFT_43,Cost of risk,0.005161880108265436
202409,SK,PFT_43,Cost of risk,0.0038521251562237935
202409,AT,SVC_1,Tier 1 capital ratio,0.17939303809660326
202409,BE,SVC_1,Tier 1 capital ratio,0.1803631971930709
202409,BG,SVC_1,Tier 1 capital ratio,0.22426705412911774
202409,CY,SVC_1,Tier 1 capital ratio,0.25373328659516214
202409,CZ,SVC_1,Tier 1 capital ratio,0.1790870757767641
202409,DE,SVC_1,Tier 1 capital ratio,0.17924250431592853
202409,DK,SVC_1,Tier 1 capital ratio,0.20267253205607808
202409,EE,SVC_1,Tier 1 capital ratio,0.20641184803584808
202409,ES,SVC_1,Tier 1 capital ratio,0.14423151065015155
202409,EU,SVC_1,Tier 1 capital ratio,0.17444923620787092
202409,FI,SVC_1,Tier 1 capital ratio,0.19720647016257623
202409,FR,SVC_1,Tier 1 capital ratio,0.1688448604044164
202409,GR,SVC_1,Tier 1 capital ratio,0.17074538460886543
202409,HR,SVC_1,Tier 1 capital ratio,0.20728291471599453
202409,HU,SVC_1,Tier 1 capital ratio,0.1897554657506853
202409,IE,SVC_1,Tier 1 capital ratio,0.194106857609661
202409,IS,SVC_1,Tier 1 capital ratio,0.2103449053320512
202409,IT,SVC_1,Tier 1 capital ratio,0.18106136187564595
202409,LI,SVC_1,Tier 1 capital ratio,0.19617314563945318
202409,LT,SVC_1,Tier 1 capital ratio,0.1991444702729907
202409,LU,SVC_1,Tier 1 capital ratio,0.2217858339628611
202409,LV,SVC_1,Tier 1 capital ratio,0.22810041249507998
202409,MT,SVC_1,Tier 1 capital ratio,0.20988393832932514
